pitch_id,inning,ball_count,plate_x_ft,plate_y_ft,strikezone_top,strikezone_btm,vy0,vz0,vx0,z0,y0,x0,ax,ay,az,batter_stance,plate_z_ft,is_batter_home,home_score,away_score,strike,ball,out,base1,base2,base3,pitcher_id,pitcher_stance,pitcher_team_code,pitcher_name,batter_id,batter_team_code,batter_lineup_pos,batter_name,is_throwing_stretch,pitch_type,pitch_speed_kph,pitch_result,is_outside_boundary,zone_5x5_id,pa_result_long,pa_result_short,pa_result_base1,pa_result_base2,pa_result_base3,pa_result_runs
250924_204132,7,2,-0.173725,0.7083,3.164,1.535,-115.647,-1.81513,2.68144,5.68217,50.0,-1.66802,2.91422,25.2396,-39.2474,R,0.795,True,9,2,0,2,0,8,7,0,55526,R,LT,벨라스케즈,54408,SS,9,양도근,True,커브,128,B,True,13,우익수 플라이 아웃,우비,8,7,0,0
250924_204152,7,3,-0.332983,0.7083,3.164,1.535,-131.54,-2.4585,5.70768,5.52423,50.0,-1.34344,-15.982,26.7567,-18.6599,R,3.0869,True,9,2,0,2,0,8,7,0,55526,R,LT,벨라스케즈,54408,SS,9,양도근,True,투심,147,H,False,42,우익수 플라이 아웃,우비,8,7,0,0
250924_204235,7,1,-0.877326,0.7083,3.287,1.594,-114.885,4.79496,-0.039681,5.87645,50.0,-1.61382,7.48642,22.6324,-43.9545,R,3.4981,True,9,2,0,1,1,8,7,0,55526,R,LT,벨라스케즈,52415,SS,1,이재현,True,커브,128,B,True,51,유격수 앞 땅볼로 출루,유땅,1,0,7,0
250924_204253,7,2,0.681496,0.7083,3.287,1.594,-115.788,-0.140777,3.41923,5.71722,50.0,-1.46167,6.34956,21.3465,-39.1333,R,1.6821,True,9,2,1,1,1,8,7,0,55526,R,LT,벨라스케즈,52415,SS,1,이재현,True,커브,129,T,False,24,유격수 앞 땅볼로 출루,유땅,1,0,7,0
250924_204318,7,3,-0.25719,0.7083,3.287,1.594,-112.005,2.42103,1.76784,5.8218,50.0,-1.48821,3.94938,21.0744,-40.1949,R,2.5707,True,9,2,2,1,1,8,7,0,55526,R,LT,벨라스케즈,52415,SS,1,이재현,True,커브,124,F,False,32,유격수 앞 땅볼로 출루,유땅,1,0,7,0
250924_204356,7,4,-0.921384,0.7083,3.287,1.594,-134.526,-2.26488,2.41864,5.50307,50.0,-1.42475,-5.77018,32.3412,-13.8502,R,3.5668,True,9,2,2,2,1,8,7,0,55526,R,LT,벨라스케즈,52415,SS,1,이재현,True,직구,150,B,True,51,유격수 앞 땅볼로 출루,유땅,1,0,7,0
250924_204420,7,5,0.394061,0.7083,3.287,1.594,-123.002,-4.26105,4.13075,5.50234,50.0,-1.43831,1.08966,27.2304,-32.4043,R,0.7352,True,9,2,2,3,1,8,7,0,55526,R,LT,벨라스케즈,52415,SS,1,이재현,True,슬라이더,137,B,True,14,유격수 앞 땅볼로 출루,유땅,1,0,7,0
250924_204440,7,6,-0.23876,0.7083,3.287,1.594,-133.75,-5.45708,5.87735,5.41534,50.0,-1.32958,-15.8135,29.56,-14.6823,R,2.1627,True,9,2,2,3,1,8,7,0,55526,R,LT,벨라스케즈,52415,SS,1,이재현,True,투심,150,H,False,32,유격수 앞 땅볼로 출루,유땅,1,0,7,0
250924_204609,7,1,-0.387837,0.7083,2.996,1.453,-118.151,1.86153,1.45696,5.75993,50.0,-1.57197,5.73359,24.5009,-41.3561,L,2.5168,True,9,2,1,0,2,1,0,7,55526,R,LT,벨라스케즈,67449,SS,2,김성윤,True,커브,132,T,False,42,볼넷,4구,2,1,7,0
250924_204628,7,2,-1.13789,0.7083,2.996,1.453,-126.992,-1.96596,3.78127,5.3551,50.0,-1.74366,-11.2674,28.8892,-22.6786,L,2.6074,True,9,2,1,1,2,1,0,7,55526,R,LT,벨라스케즈,67449,SS,2,김성윤,True,체인지업,142,B,False,41,볼넷,4구,2,1,7,0
