pitch_id,inning,ball_count,plate_x_ft,plate_y_ft,strikezone_top,strikezone_btm,vy0,vz0,vx0,z0,y0,x0,ax,ay,az,batter_stance,plate_z_ft,is_batter_home,home_score,away_score,strike,ball,out,base1,base2,base3,pitcher_id,pitcher_stance,pitcher_team_code,pitcher_name,batter_id,batter_team_code,batter_lineup_pos,batter_name,is_throwing_stretch,pitch_type,pitch_speed_kph,pitch_result,is_outside_boundary,zone_5x5_id,pa_result_long,pa_result_short,pa_result_base1,pa_result_base2,pa_result_base3,pa_result_runs
250910_203622,7,2,0.378435,0.7083,3.34,1.62,-136.152,-2.34463,7.33435,5.37512,50.0,-2.14755,-2.99287,21.0073,-20.2581,R,3.0388,False,0,9,2,0,2,6,0,0,67588,R,LT,윤성빈,64006,HH,9,심우준,True,직구,153,F,False,44,삼진 아웃,삼진,6,0,0,0
250910_203650,7,3,-0.503038,0.7083,3.34,1.62,-125.892,-4.85456,5.25953,5.59399,50.0,-2.33398,-3.49771,16.0056,-32.5293,R,0.9107,False,0,9,3,0,2,6,0,0,67588,R,LT,윤성빈,64006,HH,9,심우준,True,슬라이더,141,S,True,12,삼진 아웃,삼진,6,0,0,0
250910_203914,7,1,0.563361,0.7083,3.579,1.736,-131.994,-2.52779,6.95364,5.61358,50.0,-1.80799,-4.32841,25.2722,-17.586,L,3.2561,True,0,9,1,0,0,0,0,0,65707,R,HH,주현상,54529,LT,4,레이예스,False,직구,147,T,False,44,3루수 땅볼 아웃 (3루수->1루수 송구아웃),3땅,0,0,0,0
250910_203932,7,2,-0.498495,0.7083,3.579,1.736,-109.791,6.27078,0.633274,6.13079,50.0,-1.7936,9.25252,16.3504,-47.2376,L,3.8287,True,0,9,1,1,0,0,0,0,65707,R,HH,주현상,54529,LT,4,레이예스,False,커브,123,B,True,52,3루수 땅볼 아웃 (3루수->1루수 송구아웃),3땅,0,0,0,0
250910_203949,7,3,-0.475536,0.7083,3.579,1.736,-110.569,3.45958,1.4516,6.01401,50.0,-1.9848,7.78571,18.2429,-45.0899,L,2.6516,True,0,9,1,1,0,0,0,0,65707,R,HH,주현상,54529,LT,4,레이예스,False,커브,123,H,False,32,3루수 땅볼 아웃 (3루수->1루수 송구아웃),3땅,0,0,0,0
250910_204029,7,1,1.32782,0.7083,3.334,1.617,-121.912,-3.5316,7.90879,5.57275,50.0,-2.07009,1.03953,19.2774,-30.1991,R,1.3548,True,0,9,0,1,1,0,0,0,65707,R,HH,주현상,60523,LT,5,정훈,False,슬라이더,136,B,True,15,2루수 땅볼 아웃 (2루수->1루수 송구아웃),2땅,0,0,0,0
250910_204044,7,2,0.61342,0.7083,3.334,1.617,-131.467,-7.05576,9.45385,5.31647,50.0,-2.05563,-13.416,26.9247,-18.628,R,1.0558,True,0,9,0,2,1,0,0,0,65707,R,HH,주현상,60523,LT,5,정훈,False,직구,147,B,False,14,2루수 땅볼 아웃 (2루수->1루수 송구아웃),2땅,0,0,0,0
250910_204105,7,3,0.038799,0.7083,3.334,1.617,-132.495,-6.68562,7.37497,5.38798,50.0,-2.05664,-10.2285,29.9438,-18.2724,R,1.3216,True,0,9,0,3,1,0,0,0,65707,R,HH,주현상,60523,LT,5,정훈,False,직구,147,B,False,13,2루수 땅볼 아웃 (2루수->1루수 송구아웃),2땅,0,0,0,0
250910_204125,7,4,0.638926,0.7083,3.334,1.617,-130.074,-5.39784,6.50776,5.51914,50.0,-1.69081,-2.91665,22.9097,-15.6674,R,2.1256,True,0,9,1,3,1,0,0,0,65707,R,HH,주현상,60523,LT,5,정훈,False,직구,146,T,False,24,2루수 땅볼 아웃 (2루수->1루수 송구아웃),2땅,0,0,0,0
250910_204143,7,5,0.826413,0.7083,3.334,1.617,-130.735,-6.00437,8.1325,5.44681,50.0,-1.88469,-6.22652,25.893,-17.9709,R,1.6317,True,0,9,1,3,1,0,0,0,65707,R,HH,주현상,60523,LT,5,정훈,False,직구,146,H,True,25,2루수 땅볼 아웃 (2루수->1루수 송구아웃),2땅,0,0,0,0
250910_204223,7,1,-0.750969,0.7083,3.36,1.63,-120.252,-1.22722,4.11096,5.73536,50.0,-1.82768,-7.44353,22.4433,-33.0522,R,2.1006,True,0,9,1,0,2,0,0,0,65707,R,HH,주현상,50150,LT,6,손호영,False,슬라이더,134,F,False,21,투수 땅볼 아웃 (투수->1루수 송구아웃),투땅,0,0,0,0
250910_204248,7,2,1.10195,0.7083,3.36,1.63,-121.489,-1.00452,6.70115,5.47371,50.0,-1.9944,3.05442,21.6473,-40.7859,R,1.3105,True,0,9,1,0,2,0,0,0,65707,R,HH,주현상,50150,LT,6,손호영,False,슬라이더,136,H,True,15,투수 땅볼 아웃 (투수->1루수 송구아웃),투땅,0,0,0,0
250910_204518,8,1,-0.036994,0.7083,3.21,1.557,-128.372,-0.659754,-5.72556,5.67749,50.0,1.35198,11.2415,23.3911,-21.6573,L,3.6399,False,0,9,0,1,0,0,0,0,54537,L,LT,정현수,77532,HH,1,손아섭,False,직구,143,B,True,53,유격수 땅볼 아웃 (유격수->1루수 송구아웃),유땅,0,0,0,0
250910_204533,8,2,-0.086742,0.7083,3.21,1.557,-129.701,-3.7087,-6.20897,5.55284,50.0,1.37908,12.6748,27.5179,-18.1788,L,2.5853,False,0,9,0,1,0,0,0,0,54537,L,LT,정현수,77532,HH,1,손아섭,False,직구,143,H,False,33,유격수 땅볼 아웃 (유격수->1루수 송구아웃),유땅,0,0,0,0
250910_204611,8,1,-0.147257,0.7083,3.417,1.657,-107.206,5.03259,-2.44786,6.23791,50.0,1.52661,-4.19607,21.7277,-45.8106,L,3.1903,False,0,9,1,0,1,0,0,0,54537,L,LT,정현수,55703,HH,2,리베라토,False,커브,119,T,False,43,투수 땅볼 아웃 (투수->1루수 송구아웃),투땅,0,0,0,0
250910_204625,8,2,0.244263,0.7083,3.417,1.657,-117.017,-1.25637,-1.62313,5.70885,50.0,1.66691,-7.31618,22.7458,-38.2049,L,1.3363,False,0,9,1,1,1,0,0,0,54537,L,LT,정현수,55703,HH,2,리베라토,False,슬라이더,129,B,False,14,투수 땅볼 아웃 (투수->1루수 송구아웃),투땅,0,0,0,0
250910_204642,8,3,-0.76278,0.7083,3.417,1.657,-115.084,-1.25998,-4.35,5.60426,50.0,1.65682,-4.75506,21.5458,-37.3907,L,1.1836,False,0,9,1,1,1,0,0,0,54537,L,LT,정현수,55703,HH,2,리베라토,False,슬라이더,127,H,False,11,투수 땅볼 아웃 (투수->1루수 송구아웃),투땅,0,0,0,0
250910_204720,8,1,-0.687502,0.7083,3.17,1.537,-128.892,-5.87308,-5.21813,5.39367,50.0,1.06651,4.26144,31.4918,-14.0367,L,1.8258,False,0,9,1,0,2,0,0,0,54537,L,LT,정현수,53764,HH,3,문현빈,False,직구,143,F,False,22,2루수 땅볼 실책으로 출루 (2루수 포구 실책),2실,3,0,0,0
250910_204846,8,2,-0.309029,0.7083,3.17,1.537,-118.137,-3.42917,-4.23647,5.79223,50.0,1.6646,-1.32422,23.4683,-31.613,L,1.1763,False,0,9,2,0,2,0,0,0,54537,L,LT,정현수,53764,HH,3,문현빈,False,슬라이더,131,S,False,12,2루수 땅볼 실책으로 출루 (2루수 포구 실책),2실,3,0,0,0
250910_204906,8,3,-1.87101,0.7083,3.17,1.537,-130.858,-0.951407,-9.03001,5.56351,50.0,0.979662,8.89257,24.4219,-21.2127,L,3.5162,False,0,9,2,1,2,0,0,0,54537,L,LT,정현수,53764,HH,3,문현빈,False,직구,146,B,True,51,2루수 땅볼 실책으로 출루 (2루수 포구 실책),2실,3,0,0,0
