pitch_id,inning,ball_count,plate_x_ft,plate_y_ft,strikezone_top,strikezone_btm,vy0,vz0,vx0,z0,y0,x0,ax,ay,az,batter_stance,plate_z_ft,is_batter_home,home_score,away_score,strike,ball,out,base1,base2,base3,pitcher_id,pitcher_stance,pitcher_team_code,pitcher_name,batter_id,batter_team_code,batter_lineup_pos,batter_name,is_throwing_stretch,pitch_type,pitch_speed_kph,pitch_result,is_outside_boundary,zone_5x5_id,pa_result_long,pa_result_short,pa_result_base1,pa_result_base2,pa_result_base3,pa_result_runs
250913_181950,3,3,-0.23591,0.7083,3.459,1.678,-121.446,-1.43457,5.3304,5.67896,50.0,-1.47511,-11.334,19.6599,-33.9197,L,1.9833,True,4,5,2,1,0,0,5,0,68856,R,SK,최민준,51551,LT,6,나승엽,True,포크,134,F,False,23,우익수 플라이 아웃,우비,0,0,5,0
250913_182018,3,4,-0.86766,0.7083,3.459,1.678,-122.801,-2.55486,4.71355,5.18308,50.0,-1.75549,-12.3728,27.3957,-41.5882,L,0.2895,True,4,5,2,2,0,0,5,0,68856,R,SK,최민준,51551,LT,6,나승엽,True,포크,135,B,True,11,우익수 플라이 아웃,우비,0,0,5,0
250913_182041,3,5,0.572559,0.7083,3.459,1.678,-125.324,-0.699263,4.59728,5.77797,50.0,-1.59075,3.24869,26.1178,-26.4042,L,3.1896,True,4,5,2,2,0,0,5,0,68856,R,SK,최민준,51551,LT,6,나승엽,True,커터,138,H,False,44,우익수 플라이 아웃,우비,0,0,5,0
250913_182137,3,1,2.27879,0.7083,3.36,1.63,-120.977,-3.20797,7.70324,5.44009,50.0,-1.37825,3.97722,26.607,-32.1845,R,1.0165,True,4,5,0,1,1,0,0,5,68856,R,SK,최민준,50150,LT,7,손호영,True,슬라이더,134,B,True,15,우중간 1루타,우중안,7,0,0,1
250913_182158,3,2,1.62928,0.7083,3.36,1.63,-120.956,-4.71242,7.23467,5.54159,50.0,-1.51661,0.714104,24.4954,-26.1338,R,1.0625,True,4,5,0,2,1,0,0,5,68856,R,SK,최민준,50150,LT,7,손호영,True,슬라이더,135,B,True,15,우중간 1루타,우중안,7,0,0,1
250913_182221,3,3,1.58649,0.7083,3.36,1.63,-121.211,-1.13092,6.79677,5.61294,50.0,-1.50954,2.56001,20.8544,-31.3807,R,2.2506,True,4,5,0,2,1,0,0,5,68856,R,SK,최민준,50150,LT,7,손호영,True,슬라이더,134,H,True,35,우중간 1루타,우중안,7,0,0,1
250913_182406,3,1,-0.30697,0.7083,3.325,1.613,-130.62,-3.52957,5.82274,5.51167,50.0,-1.73627,-11.1612,29.555,-19.6943,R,2.5131,True,5,5,0,0,1,7,0,0,68856,R,SK,최민준,68205,LT,8,전민재,True,직구,144,H,False,32,우익수 플라이 아웃,우비,7,0,0,0
250913_182448,3,1,0.948438,0.7083,3.214,1.559,-129.573,-5.87945,7.47338,5.62405,50.0,-1.36954,-8.29268,28.8981,-15.0274,R,2.0213,True,5,5,0,1,2,7,0,0,68856,R,SK,최민준,68518,LT,9,정보근,True,직구,144,B,True,25,좌익수 플라이 아웃,좌비,7,0,0,0
250913_182504,3,2,1.11521,0.7083,3.214,1.559,-127.422,-7.03432,5.96179,5.40526,50.0,-1.16728,-1.2859,21.1416,-18.9538,R,0.9861,True,5,5,0,2,2,7,0,0,68856,R,SK,최민준,68518,LT,9,정보근,True,직구,143,B,True,15,좌익수 플라이 아웃,좌비,7,0,0,0
250913_182525,3,3,0.132217,0.7083,3.214,1.559,-129.192,-3.3408,4.62519,5.46054,50.0,-1.44227,-3.31394,25.0924,-21.3598,R,2.3824,True,5,5,0,2,2,7,0,0,68856,R,SK,최민준,68518,LT,9,정보근,True,직구,144,H,False,33,좌익수 플라이 아웃,좌비,7,0,0,0
250913_182750,4,1,-0.294562,0.7083,3.334,1.617,-128.316,-1.85577,1.36065,6.03227,50.0,-0.345827,-6.14826,26.9452,-16.7371,L,3.8902,False,5,5,0,1,0,0,0,0,69594,R,LT,박진,67893,SK,1,박성한,False,직구,143,B,True,52,삼진 아웃,삼진,0,0,0,0
250913_182806,4,2,1.05694,0.7083,3.334,1.617,-128.191,-7.61934,5.37217,6.01161,50.0,-0.302392,-9.90215,27.5606,-12.2352,L,1.8854,False,5,5,0,2,0,0,0,0,69594,R,LT,박진,67893,SK,1,박성한,False,직구,143,B,True,25,삼진 아웃,삼진,0,0,0,0
250913_182826,4,3,0.212866,0.7083,3.334,1.617,-130.105,-3.9963,2.49866,6.00079,50.0,-0.261915,-6.56241,30.4798,-17.067,L,3.0004,False,5,5,1,2,0,0,0,0,69594,R,LT,박진,67893,SK,1,박성한,False,직구,144,T,False,43,삼진 아웃,삼진,0,0,0,0
250913_182843,4,4,-0.399527,0.7083,3.334,1.617,-114.108,1.21989,-1.46078,6.18238,50.0,-0.282136,5.31732,22.0521,-33.1022,L,3.2624,False,5,5,2,2,0,0,0,0,69594,R,LT,박진,67893,SK,1,박성한,False,슬라이더,128,S,False,42,삼진 아웃,삼진,0,0,0,0
250913_182903,4,5,-0.578812,0.7083,3.334,1.617,-119.859,0.270749,0.136587,6.06804,50.0,-0.067238,-6.14575,25.3126,-34.3891,L,2.8975,False,5,5,3,2,0,0,0,0,69594,R,LT,박진,67893,SK,1,박성한,False,슬라이더,132,T,False,42,삼진 아웃,삼진,0,0,0,0
